dteday,yr,mnth,hr,weekday,workingday,season,weathersit,cnt,registered,casual
2012-07-18,2012,7,5,2012-07-18,iya,gugur,Cerah,46,41,5
2012-07-18,2012,7,6,2012-07-18,iya,gugur,Cerah,162,152,10
2012-07-18,2012,7,7,2012-07-18,iya,gugur,Cerah,495,472,23
2012-07-18,2012,7,8,2012-07-18,iya,gugur,Cerah,679,624,55
2012-07-18,2012,7,9,2012-07-18,iya,gugur,Cerah,297,253,44
2012-07-18,2012,7,10,2012-07-18,iya,gugur,Cerah,138,99,39
2012-07-18,2012,7,11,2012-07-18,iya,gugur,Cerah,183,136,47
2012-07-18,2012,7,12,2012-07-18,iya,gugur,Cerah,202,166,36
2012-07-18,2012,7,13,2012-07-18,iya,gugur,Cerah,203,154,49
2012-07-18,2012,7,14,2012-07-18,iya,gugur,Cerah,170,116,54
2012-07-18,2012,7,15,2012-07-18,iya,gugur,Hujan Ringan/salju,194,152,42
2012-07-18,2012,7,16,2012-07-18,iya,gugur,Cerah,224,190,34
2012-07-18,2012,7,17,2012-07-18,iya,gugur,Cerah,370,335,35
2012-07-18,2012,7,18,2012-07-18,iya,gugur,berkabut,643,580,63
2012-07-18,2012,7,19,2012-07-18,iya,gugur,berkabut,516,438,78
2012-07-18,2012,7,20,2012-07-18,iya,gugur,Cerah,366,310,56
2012-07-18,2012,7,21,2012-07-18,iya,gugur,Cerah,319,266,53
2012-07-18,2012,7,22,2012-07-18,iya,gugur,Cerah,288,246,42
2012-07-18,2012,7,23,2012-07-18,iya,gugur,Cerah,131,112,19
2012-07-19,2012,7,0,2012-07-19,iya,gugur,Cerah,66,50,16
2012-07-19,2012,7,1,2012-07-19,iya,gugur,Cerah,25,19,6
2012-07-19,2012,7,2,2012-07-19,iya,gugur,Cerah,7,7,0
2012-07-19,2012,7,3,2012-07-19,iya,gugur,Cerah,5,4,1
2012-07-19,2012,7,4,2012-07-19,iya,gugur,Cerah,8,8,0
2012-07-19,2012,7,5,2012-07-19,iya,gugur,berkabut,40,35,5
2012-07-19,2012,7,6,2012-07-19,iya,gugur,Cerah,152,144,8
2012-07-19,2012,7,7,2012-07-19,iya,gugur,Cerah,473,450,23
2012-07-19,2012,7,8,2012-07-19,iya,gugur,Cerah,657,625,32
2012-07-19,2012,7,9,2012-07-19,iya,gugur,berkabut,318,282,36
2012-07-19,2012,7,10,2012-07-19,iya,gugur,Cerah,198,157,41
2012-07-19,2012,7,11,2012-07-19,iya,gugur,Cerah,216,162,54
2012-07-19,2012,7,12,2012-07-19,iya,gugur,Cerah,274,215,59
2012-07-19,2012,7,13,2012-07-19,iya,gugur,Cerah,254,180,74
2012-07-19,2012,7,14,2012-07-19,iya,gugur,Cerah,197,151,46
2012-07-19,2012,7,15,2012-07-19,iya,gugur,Cerah,292,226,66
2012-07-19,2012,7,16,2012-07-19,iya,gugur,Cerah,358,288,70
2012-07-19,2012,7,17,2012-07-19,iya,gugur,Cerah,771,678,93
2012-07-19,2012,7,18,2012-07-19,iya,gugur,Cerah,777,684,93
2012-07-19,2012,7,19,2012-07-19,iya,gugur,Cerah,533,480,53
2012-07-19,2012,7,20,2012-07-19,iya,gugur,Cerah,505,440,65
2012-07-19,2012,7,21,2012-07-19,iya,gugur,Hujan Ringan/salju,332,294,38
2012-07-19,2012,7,22,2012-07-19,iya,gugur,Hujan Ringan/salju,68,62,6
2012-07-19,2012,7,23,2012-07-19,iya,gugur,Hujan Ringan/salju,65,62,3
2012-07-20,2012,7,0,2012-07-20,iya,gugur,Hujan Ringan/salju,34,32,2
2012-07-20,2012,7,1,2012-07-20,iya,gugur,Cerah,11,9,2
2012-07-20,2012,7,2,2012-07-20,iya,gugur,berkabut,19,14,5
2012-07-20,2012,7,3,2012-07-20,iya,gugur,berkabut,36,29,7
2012-07-20,2012,7,4,2012-07-20,iya,gugur,berkabut,9,6,3
2012-07-20,2012,7,5,2012-07-20,iya,gugur,berkabut,42,40,2
2012-07-20,2012,7,6,2012-07-20,iya,gugur,berkabut,126,123,3
2012-07-20,2012,7,7,2012-07-20,iya,gugur,berkabut,360,346,14
2012-07-20,2012,7,8,2012-07-20,iya,gugur,berkabut,691,652,39
2012-07-20,2012,7,9,2012-07-20,iya,gugur,berkabut,373,328,45
2012-07-20,2012,7,10,2012-07-20,iya,gugur,berkabut,233,182,51
2012-07-20,2012,7,11,2012-07-20,iya,gugur,Hujan Ringan/salju,212,161,51
2012-07-20,2012,7,12,2012-07-20,iya,gugur,Hujan Ringan/salju,274,233,41
2012-07-20,2012,7,13,2012-07-20,iya,gugur,Hujan Ringan/salju,156,136,20
2012-07-20,2012,7,14,2012-07-20,iya,gugur,Hujan Ringan/salju,229,176,53
2012-07-20,2012,7,15,2012-07-20,iya,gugur,berkabut,216,169,47
2012-07-20,2012,7,16,2012-07-20,iya,gugur,berkabut,436,366,70
2012-07-20,2012,7,17,2012-07-20,iya,gugur,berkabut,715,620,95
2012-07-20,2012,7,18,2012-07-20,iya,gugur,berkabut,622,549,73
2012-07-20,2012,7,19,2012-07-20,iya,gugur,berkabut,402,358,44
2012-07-20,2012,7,20,2012-07-20,iya,gugur,Hujan Ringan/salju,251,216,35
2012-07-20,2012,7,21,2012-07-20,iya,gugur,Hujan Ringan/salju,122,108,14
2012-07-20,2012,7,22,2012-07-20,iya,gugur,berkabut,135,122,13
2012-07-20,2012,7,23,2012-07-20,iya,gugur,berkabut,166,148,18
2012-07-21,2012,7,0,2012-07-21,tidak,gugur,Hujan Ringan/salju,103,92,11
2012-07-21,2012,7,1,2012-07-21,tidak,gugur,berkabut,72,62,10
2012-07-21,2012,7,2,2012-07-21,tidak,gugur,Hujan Ringan/salju,60,55,5
2012-07-21,2012,7,3,2012-07-21,tidak,gugur,Hujan Ringan/salju,25,18,7
2012-07-21,2012,7,4,2012-07-21,tidak,gugur,Hujan Ringan/salju,16,5,11
2012-07-21,2012,7,5,2012-07-21,tidak,gugur,Hujan Ringan/salju,17,10,7
2012-07-21,2012,7,6,2012-07-21,tidak,gugur,Hujan Ringan/salju,15,12,3
2012-07-21,2012,7,7,2012-07-21,tidak,gugur,berkabut,37,29,8
2012-07-21,2012,7,8,2012-07-21,tidak,gugur,berkabut,112,94,18
2012-07-21,2012,7,9,2012-07-21,tidak,gugur,berkabut,207,175,32
2012-07-21,2012,7,10,2012-07-21,tidak,gugur,Hujan Ringan/salju,268,219,49
2012-07-21,2012,7,11,2012-07-21,tidak,gugur,berkabut,305,225,80
2012-07-21,2012,7,12,2012-07-21,tidak,gugur,Hujan Ringan/salju,457,301,156
2012-07-21,2012,7,13,2012-07-21,tidak,gugur,Hujan Ringan/salju,354,248,106
2012-07-21,2012,7,14,2012-07-21,tidak,gugur,berkabut,343,222,121
2012-07-21,2012,7,15,2012-07-21,tidak,gugur,Hujan Ringan/salju,380,232,148
2012-07-21,2012,7,16,2012-07-21,tidak,gugur,Hujan Ringan/salju,326,196,130
2012-07-21,2012,7,17,2012-07-21,tidak,gugur,Hujan Ringan/salju,241,149,92
2012-07-21,2012,7,18,2012-07-21,tidak,gugur,berkabut,177,126,51
2012-07-21,2012,7,19,2012-07-21,tidak,gugur,berkabut,238,171,67
2012-07-21,2012,7,20,2012-07-21,tidak,gugur,Hujan Ringan/salju,214,163,51
2012-07-21,2012,7,21,2012-07-21,tidak,gugur,berkabut,163,134,29
2012-07-21,2012,7,22,2012-07-21,tidak,gugur,berkabut,180,140,40
2012-07-21,2012,7,23,2012-07-21,tidak,gugur,berkabut,149,117,32
2012-07-22,2012,7,0,2012-07-22,tidak,gugur,berkabut,113,96,17
2012-07-22,2012,7,1,2012-07-22,tidak,gugur,berkabut,130,99,31
2012-07-22,2012,7,2,2012-07-22,tidak,gugur,berkabut,122,90,32
2012-07-22,2012,7,3,2012-07-22,tidak,gugur,berkabut,43,30,13
2012-07-22,2012,7,4,2012-07-22,tidak,gugur,Cerah,16,10,6
2012-07-22,2012,7,5,2012-07-22,tidak,gugur,Cerah,6,6,0
2012-07-22,2012,7,6,2012-07-22,tidak,gugur,berkabut,19,14,5
2012-07-22,2012,7,7,2012-07-22,tidak,gugur,berkabut,38,25,13
2012-07-22,2012,7,8,2012-07-22,tidak,gugur,berkabut,153,122,31
2012-07-22,2012,7,9,2012-07-22,tidak,gugur,berkabut,258,179,79
2012-07-22,2012,7,10,2012-07-22,tidak,gugur,berkabut,379,265,114
2012-07-22,2012,7,11,2012-07-22,tidak,gugur,berkabut,505,314,191
2012-07-22,2012,7,12,2012-07-22,tidak,gugur,berkabut,504,326,178
2012-07-22,2012,7,13,2012-07-22,tidak,gugur,berkabut,626,388,238
2012-07-22,2012,7,14,2012-07-22,tidak,gugur,Cerah,616,360,256
2012-07-22,2012,7,15,2012-07-22,tidak,gugur,Cerah,624,370,254
2012-07-22,2012,7,16,2012-07-22,tidak,gugur,Cerah,628,383,245
2012-07-22,2012,7,17,2012-07-22,tidak,gugur,Cerah,556,368,188
2012-07-22,2012,7,18,2012-07-22,tidak,gugur,Cerah,515,342,173
2012-07-22,2012,7,19,2012-07-22,tidak,gugur,Cerah,522,342,180
2012-07-22,2012,7,20,2012-07-22,tidak,gugur,Cerah,378,254,124
2012-07-22,2012,7,21,2012-07-22,tidak,gugur,Cerah,345,257,88
2012-07-22,2012,7,22,2012-07-22,tidak,gugur,Cerah,191,136,55
2012-07-22,2012,7,23,2012-07-22,tidak,gugur,Cerah,123,90,33
2012-07-23,2012,7,0,2012-07-23,iya,gugur,Cerah,47,36,11
2012-07-23,2012,7,1,2012-07-23,iya,gugur,Cerah,27,20,7
2012-07-23,2012,7,2,2012-07-23,iya,gugur,berkabut,17,14,3
2012-07-23,2012,7,3,2012-07-23,iya,gugur,berkabut,2,2,0
2012-07-23,2012,7,4,2012-07-23,iya,gugur,berkabut,8,8,0
2012-07-23,2012,7,5,2012-07-23,iya,gugur,berkabut,51,48,3
2012-07-23,2012,7,6,2012-07-23,iya,gugur,berkabut,157,148,9
2012-07-23,2012,7,7,2012-07-23,iya,gugur,Cerah,421,404,17
2012-07-23,2012,7,8,2012-07-23,iya,gugur,Cerah,738,691,47
2012-07-23,2012,7,9,2012-07-23,iya,gugur,berkabut,345,288,57
2012-07-23,2012,7,10,2012-07-23,iya,gugur,berkabut,200,137,63
2012-07-23,2012,7,11,2012-07-23,iya,gugur,berkabut,198,129,69
2012-07-23,2012,7,12,2012-07-23,iya,gugur,berkabut,314,205,109
2012-07-23,2012,7,13,2012-07-23,iya,gugur,berkabut,240,176,64
2012-07-23,2012,7,14,2012-07-23,iya,gugur,berkabut,271,189,82
2012-07-23,2012,7,15,2012-07-23,iya,gugur,Cerah,281,205,76
2012-07-23,2012,7,16,2012-07-23,iya,gugur,Cerah,457,346,111
2012-07-23,2012,7,17,2012-07-23,iya,gugur,Cerah,847,760,87
2012-07-23,2012,7,18,2012-07-23,iya,gugur,Cerah,741,672,69
2012-07-23,2012,7,19,2012-07-23,iya,gugur,Cerah,582,488,94
2012-07-23,2012,7,20,2012-07-23,iya,gugur,Cerah,403,347,56
2012-07-23,2012,7,21,2012-07-23,iya,gugur,Cerah,296,251,45
2012-07-23,2012,7,22,2012-07-23,iya,gugur,Cerah,209,169,40
2012-07-23,2012,7,23,2012-07-23,iya,gugur,Cerah,114,98,16
2012-07-24,2012,7,0,2012-07-24,iya,gugur,Cerah,64,52,12
2012-07-24,2012,7,1,2012-07-24,iya,gugur,Cerah,17,10,7
2012-07-24,2012,7,2,2012-07-24,iya,gugur,Cerah,16,10,6
2012-07-24,2012,7,3,2012-07-24,iya,gugur,Cerah,6,5,1
2012-07-24,2012,7,4,2012-07-24,iya,gugur,Cerah,6,6,0
2012-07-24,2012,7,5,2012-07-24,iya,gugur,Cerah,50,45,5
2012-07-24,2012,7,6,2012-07-24,iya,gugur,Cerah,190,173,17
2012-07-24,2012,7,7,2012-07-24,iya,gugur,Cerah,516,492,24
2012-07-24,2012,7,8,2012-07-24,iya,gugur,Cerah,743,694,49
2012-07-24,2012,7,9,2012-07-24,iya,gugur,Cerah,339,299,40
2012-07-24,2012,7,10,2012-07-24,iya,gugur,Cerah,218,156,62
2012-07-24,2012,7,11,2012-07-24,iya,gugur,berkabut,201,156,45
2012-07-24,2012,7,12,2012-07-24,iya,gugur,berkabut,229,169,60
2012-07-24,2012,7,13,2012-07-24,iya,gugur,berkabut,273,200,73
2012-07-24,2012,7,14,2012-07-24,iya,gugur,berkabut,244,196,48
2012-07-24,2012,7,15,2012-07-24,iya,gugur,Cerah,285,212,73
2012-07-24,2012,7,16,2012-07-24,iya,gugur,Cerah,455,369,86
2012-07-24,2012,7,17,2012-07-24,iya,gugur,Cerah,869,775,94
2012-07-24,2012,7,18,2012-07-24,iya,gugur,Cerah,877,767,110
2012-07-24,2012,7,19,2012-07-24,iya,gugur,Cerah,632,523,109
2012-07-24,2012,7,20,2012-07-24,iya,gugur,Cerah,523,438,85
2012-07-24,2012,7,21,2012-07-24,iya,gugur,Cerah,378,325,53
2012-07-24,2012,7,22,2012-07-24,iya,gugur,Cerah,269,226,43
2012-07-24,2012,7,23,2012-07-24,iya,gugur,Cerah,192,154,38
2012-07-25,2012,7,0,2012-07-25,iya,gugur,Cerah,66,57,9
2012-07-25,2012,7,1,2012-07-25,iya,gugur,Cerah,28,26,2
2012-07-25,2012,7,2,2012-07-25,iya,gugur,Cerah,12,11,1
2012-07-25,2012,7,3,2012-07-25,iya,gugur,Cerah,12,11,1
2012-07-25,2012,7,4,2012-07-25,iya,gugur,Cerah,4,4,0
2012-07-25,2012,7,5,2012-07-25,iya,gugur,Cerah,59,54,5
2012-07-25,2012,7,6,2012-07-25,iya,gugur,Cerah,190,179,11
2012-07-25,2012,7,7,2012-07-25,iya,gugur,Cerah,507,473,34
2012-07-25,2012,7,8,2012-07-25,iya,gugur,Cerah,788,745,43
2012-07-25,2012,7,9,2012-07-25,iya,gugur,Cerah,342,277,65
2012-07-25,2012,7,10,2012-07-25,iya,gugur,Cerah,231,163,68
2012-07-25,2012,7,11,2012-07-25,iya,gugur,Cerah,281,202,79
2012-07-25,2012,7,12,2012-07-25,iya,gugur,Cerah,310,233,77
2012-07-25,2012,7,13,2012-07-25,iya,gugur,Cerah,312,231,81
2012-07-25,2012,7,14,2012-07-25,iya,gugur,Cerah,247,159,88
2012-07-25,2012,7,15,2012-07-25,iya,gugur,Cerah,317,223,94
2012-07-25,2012,7,16,2012-07-25,iya,gugur,Cerah,484,393,91
2012-07-25,2012,7,17,2012-07-25,iya,gugur,Cerah,913,783,130
2012-07-25,2012,7,18,2012-07-25,iya,gugur,Cerah,891,787,104
2012-07-25,2012,7,19,2012-07-25,iya,gugur,Cerah,698,582,116
2012-07-25,2012,7,20,2012-07-25,iya,gugur,Cerah,567,461,106
2012-07-25,2012,7,21,2012-07-25,iya,gugur,Cerah,397,326,71
2012-07-25,2012,7,22,2012-07-25,iya,gugur,Cerah,278,223,55
2012-07-25,2012,7,23,2012-07-25,iya,gugur,Cerah,239,187,52
2012-07-26,2012,7,0,2012-07-26,iya,gugur,Cerah,92,65,27
2012-07-26,2012,7,1,2012-07-26,iya,gugur,Cerah,29,23,6
2012-07-26,2012,7,2,2012-07-26,iya,gugur,Cerah,21,16,5
2012-07-26,2012,7,3,2012-07-26,iya,gugur,Cerah,8,8,0
2012-07-26,2012,7,4,2012-07-26,iya,gugur,Cerah,4,4,0
2012-07-26,2012,7,5,2012-07-26,iya,gugur,Cerah,42,40,2
2012-07-26,2012,7,6,2012-07-26,iya,gugur,Cerah,181,165,16
2012-07-26,2012,7,7,2012-07-26,iya,gugur,Cerah,495,478,17
2012-07-26,2012,7,8,2012-07-26,iya,gugur,berkabut,729,680,49
2012-07-26,2012,7,9,2012-07-26,iya,gugur,berkabut,344,289,55
2012-07-26,2012,7,10,2012-07-26,iya,gugur,Cerah,222,143,79
2012-07-26,2012,7,11,2012-07-26,iya,gugur,Cerah,212,143,69
2012-07-26,2012,7,12,2012-07-26,iya,gugur,Cerah,279,206,73
2012-07-26,2012,7,13,2012-07-26,iya,gugur,Cerah,242,189,53
2012-07-26,2012,7,14,2012-07-26,iya,gugur,Cerah,213,151,62
2012-07-26,2012,7,15,2012-07-26,iya,gugur,Cerah,238,173,65
2012-07-26,2012,7,16,2012-07-26,iya,gugur,Cerah,374,312,62
2012-07-26,2012,7,17,2012-07-26,iya,gugur,Cerah,738,628,110
2012-07-26,2012,7,18,2012-07-26,iya,gugur,Cerah,688,615,73
2012-07-26,2012,7,19,2012-07-26,iya,gugur,Cerah,614,534,80
2012-07-26,2012,7,20,2012-07-26,iya,gugur,Cerah,446,399,47
2012-07-26,2012,7,21,2012-07-26,iya,gugur,Cerah,271,236,35
2012-07-26,2012,7,22,2012-07-26,iya,gugur,Cerah,234,201,33
2012-07-26,2012,7,23,2012-07-26,iya,gugur,Cerah,145,127,18
2012-07-27,2012,7,0,2012-07-27,iya,gugur,Cerah,97,83,14
2012-07-27,2012,7,1,2012-07-27,iya,gugur,Cerah,54,42,12
2012-07-27,2012,7,2,2012-07-27,iya,gugur,Cerah,26,18,8
2012-07-27,2012,7,3,2012-07-27,iya,gugur,Cerah,12,9,3
2012-07-27,2012,7,4,2012-07-27,iya,gugur,Cerah,8,5,3
2012-07-27,2012,7,5,2012-07-27,iya,gugur,Cerah,37,34,3
2012-07-27,2012,7,6,2012-07-27,iya,gugur,Cerah,139,129,10
2012-07-27,2012,7,7,2012-07-27,iya,gugur,Cerah,410,397,13
2012-07-27,2012,7,8,2012-07-27,iya,gugur,Cerah,676,642,34
2012-07-27,2012,7,9,2012-07-27,iya,gugur,Cerah,363,329,34
2012-07-27,2012,7,10,2012-07-27,iya,gugur,Cerah,231,146,85
2012-07-27,2012,7,11,2012-07-27,iya,gugur,Cerah,251,184,67
2012-07-27,2012,7,12,2012-07-27,iya,gugur,Cerah,299,207,92
2012-07-27,2012,7,13,2012-07-27,iya,gugur,Cerah,314,231,83
2012-07-27,2012,7,14,2012-07-27,iya,gugur,Cerah,326,221,105
2012-07-27,2012,7,15,2012-07-27,iya,gugur,Cerah,323,242,81
2012-07-27,2012,7,16,2012-07-27,iya,gugur,Cerah,499,419,80
2012-07-27,2012,7,17,2012-07-27,iya,gugur,Cerah,699,598,101
2012-07-27,2012,7,18,2012-07-27,iya,gugur,Cerah,622,522,100
2012-07-27,2012,7,19,2012-07-27,iya,gugur,Cerah,516,423,93
2012-07-27,2012,7,20,2012-07-27,iya,gugur,Cerah,354,269,85
2012-07-27,2012,7,21,2012-07-27,iya,gugur,Cerah,260,189,71
2012-07-27,2012,7,22,2012-07-27,iya,gugur,Cerah,199,151,48
2012-07-27,2012,7,23,2012-07-27,iya,gugur,Cerah,189,155,34
2012-07-28,2012,7,0,2012-07-28,tidak,gugur,Cerah,191,170,21
2012-07-28,2012,7,1,2012-07-28,tidak,gugur,Cerah,80,69,11
2012-07-28,2012,7,2,2012-07-28,tidak,gugur,Cerah,90,76,14
2012-07-28,2012,7,3,2012-07-28,tidak,gugur,Cerah,43,33,10
2012-07-28,2012,7,4,2012-07-28,tidak,gugur,Cerah,11,10,1
2012-07-28,2012,7,5,2012-07-28,tidak,gugur,Cerah,14,10,4
2012-07-28,2012,7,6,2012-07-28,tidak,gugur,Cerah,50,40,10
2012-07-28,2012,7,7,2012-07-28,tidak,gugur,Cerah,76,58,18
2012-07-28,2012,7,8,2012-07-28,tidak,gugur,Cerah,163,127,36
2012-07-28,2012,7,9,2012-07-28,tidak,gugur,Cerah,337,227,110
2012-07-28,2012,7,10,2012-07-28,tidak,gugur,Cerah,395,266,129
2012-07-28,2012,7,11,2012-07-28,tidak,gugur,Cerah,457,295,162
2012-07-28,2012,7,12,2012-07-28,tidak,gugur,Cerah,487,330,157
2012-07-28,2012,7,13,2012-07-28,tidak,gugur,Cerah,498,325,173
2012-07-28,2012,7,14,2012-07-28,tidak,gugur,Cerah,494,308,186
2012-07-28,2012,7,15,2012-07-28,tidak,gugur,Cerah,497,291,206
2012-07-28,2012,7,16,2012-07-28,tidak,gugur,Cerah,487,279,208
2012-07-28,2012,7,17,2012-07-28,tidak,gugur,Cerah,479,280,199
2012-07-28,2012,7,18,2012-07-28,tidak,gugur,Cerah,481,330,151
2012-07-28,2012,7,19,2012-07-28,tidak,gugur,Cerah,338,223,115
2012-07-28,2012,7,20,2012-07-28,tidak,gugur,Cerah,233,154,79
2012-07-28,2012,7,21,2012-07-28,tidak,gugur,Cerah,300,206,94
2012-07-28,2012,7,22,2012-07-28,tidak,gugur,Cerah,276,188,88
2012-07-28,2012,7,23,2012-07-28,tidak,gugur,Cerah,208,156,52
2012-07-29,2012,7,0,2012-07-29,tidak,gugur,Cerah,188,129,59
2012-07-29,2012,7,1,2012-07-29,tidak,gugur,Cerah,158,109,49
2012-07-29,2012,7,2,2012-07-29,tidak,gugur,Cerah,112,79,33
2012-07-29,2012,7,3,2012-07-29,tidak,gugur,Cerah,55,37,18
2012-07-29,2012,7,4,2012-07-29,tidak,gugur,Cerah,13,11,2
2012-07-29,2012,7,5,2012-07-29,tidak,gugur,Cerah,17,14,3
2012-07-29,2012,7,6,2012-07-29,tidak,gugur,Cerah,18,12,6
2012-07-29,2012,7,7,2012-07-29,tidak,gugur,Cerah,40,36,4
2012-07-29,2012,7,8,2012-07-29,tidak,gugur,Cerah,127,90,37
2012-07-29,2012,7,9,2012-07-29,tidak,gugur,Cerah,226,162,64
2012-07-29,2012,7,10,2012-07-29,tidak,gugur,Cerah,381,258,123
2012-07-29,2012,7,11,2012-07-29,tidak,gugur,Cerah,509,326,183
2012-07-29,2012,7,12,2012-07-29,tidak,gugur,Cerah,511,357,154
2012-07-29,2012,7,13,2012-07-29,tidak,gugur,Cerah,483,302,181
2012-07-29,2012,7,14,2012-07-29,tidak,gugur,Cerah,522,291,231
2012-07-29,2012,7,15,2012-07-29,tidak,gugur,Cerah,501,306,195
2012-07-29,2012,7,16,2012-07-29,tidak,gugur,Cerah,521,330,191
2012-07-29,2012,7,17,2012-07-29,tidak,gugur,Cerah,531,367,164
2012-07-29,2012,7,18,2012-07-29,tidak,gugur,Cerah,419,302,117
2012-07-29,2012,7,19,2012-07-29,tidak,gugur,Cerah,443,300,143
2012-07-29,2012,7,20,2012-07-29,tidak,gugur,Cerah,303,228,75
2012-07-29,2012,7,21,2012-07-29,tidak,gugur,Cerah,271,199,72
2012-07-29,2012,7,22,2012-07-29,tidak,gugur,Cerah,148,117,31
2012-07-29,2012,7,23,2012-07-29,tidak,gugur,Cerah,100,82,18
2012-07-30,2012,7,0,2012-07-30,iya,gugur,Cerah,58,46,12
2012-07-30,2012,7,1,2012-07-30,iya,gugur,Cerah,19,15,4
2012-07-30,2012,7,2,2012-07-30,iya,gugur,Cerah,8,6,2
2012-07-30,2012,7,3,2012-07-30,iya,gugur,Cerah,3,3,0
2012-07-30,2012,7,4,2012-07-30,iya,gugur,Cerah,5,5,0
2012-07-30,2012,7,5,2012-07-30,iya,gugur,Cerah,47,43,4
2012-07-30,2012,7,6,2012-07-30,iya,gugur,Cerah,161,155,6
2012-07-30,2012,7,7,2012-07-30,iya,gugur,Cerah,469,455,14
2012-07-30,2012,7,8,2012-07-30,iya,gugur,berkabut,751,720,31
2012-07-30,2012,7,9,2012-07-30,iya,gugur,berkabut,293,259,34
2012-07-30,2012,7,10,2012-07-30,iya,gugur,berkabut,189,135,54
2012-07-30,2012,7,11,2012-07-30,iya,gugur,berkabut,215,146,69
2012-07-30,2012,7,12,2012-07-30,iya,gugur,berkabut,278,201,77
2012-07-30,2012,7,13,2012-07-30,iya,gugur,Cerah,226,169,57
2012-07-30,2012,7,14,2012-07-30,iya,gugur,Cerah,254,167,87
2012-07-30,2012,7,15,2012-07-30,iya,gugur,Cerah,236,185,51
2012-07-30,2012,7,16,2012-07-30,iya,gugur,Cerah,425,337,88
2012-07-30,2012,7,17,2012-07-30,iya,gugur,Cerah,827,765,62
2012-07-30,2012,7,18,2012-07-30,iya,gugur,Cerah,812,735,77
2012-07-30,2012,7,19,2012-07-30,iya,gugur,Cerah,665,584,81
2012-07-30,2012,7,20,2012-07-30,iya,gugur,Cerah,462,384,78
2012-07-30,2012,7,21,2012-07-30,iya,gugur,Cerah,322,251,71
2012-07-30,2012,7,22,2012-07-30,iya,gugur,berkabut,230,183,47
2012-07-30,2012,7,23,2012-07-30,iya,gugur,Cerah,150,116,34
2012-07-31,2012,7,0,2012-07-31,iya,gugur,Cerah,38,27,11
2012-07-31,2012,7,1,2012-07-31,iya,gugur,Cerah,21,18,3
2012-07-31,2012,7,2,2012-07-31,iya,gugur,Cerah,8,8,0
2012-07-31,2012,7,3,2012-07-31,iya,gugur,Cerah,6,5,1
2012-07-31,2012,7,4,2012-07-31,iya,gugur,Cerah,6,6,0
2012-07-31,2012,7,5,2012-07-31,iya,gugur,Cerah,45,40,5
2012-07-31,2012,7,6,2012-07-31,iya,gugur,Cerah,194,192,2
2012-07-31,2012,7,7,2012-07-31,iya,gugur,Cerah,513,492,21
2012-07-31,2012,7,8,2012-07-31,iya,gugur,Cerah,760,730,30
2012-07-31,2012,7,9,2012-07-31,iya,gugur,Cerah,333,302,31
2012-07-31,2012,7,10,2012-07-31,iya,gugur,Cerah,227,154,73
2012-07-31,2012,7,11,2012-07-31,iya,gugur,Cerah,224,170,54
2012-07-31,2012,7,12,2012-07-31,iya,gugur,Cerah,248,198,50
2012-07-31,2012,7,13,2012-07-31,iya,gugur,Cerah,288,219,69
2012-07-31,2012,7,14,2012-07-31,iya,gugur,Cerah,260,188,72
2012-07-31,2012,7,15,2012-07-31,iya,gugur,Cerah,144,115,29
2012-07-31,2012,7,16,2012-07-31,iya,gugur,Cerah,402,336,66
2012-07-31,2012,7,17,2012-07-31,iya,gugur,Cerah,820,726,94
2012-07-31,2012,7,18,2012-07-31,iya,gugur,Cerah,857,758,99
2012-07-31,2012,7,19,2012-07-31,iya,gugur,Hujan Ringan/salju,614,524,90
2012-07-31,2012,7,20,2012-07-31,iya,gugur,Hujan Ringan/salju,452,397,55
2012-07-31,2012,7,21,2012-07-31,iya,gugur,Cerah,352,292,60
2012-07-31,2012,7,22,2012-07-31,iya,gugur,Cerah,257,224,33
2012-07-31,2012,7,23,2012-07-31,iya,gugur,berkabut,147,127,20
2012-08-01,2012,8,0,2012-08-01,iya,gugur,Cerah,47,44,3
2012-08-01,2012,8,1,2012-08-01,iya,gugur,Cerah,33,28,5
2012-08-01,2012,8,2,2012-08-01,iya,gugur,Cerah,13,13,0
2012-08-01,2012,8,3,2012-08-01,iya,gugur,Cerah,7,7,0
2012-08-01,2012,8,4,2012-08-01,iya,gugur,berkabut,4,3,1
2012-08-01,2012,8,5,2012-08-01,iya,gugur,berkabut,49,46,3
2012-08-01,2012,8,6,2012-08-01,iya,gugur,Cerah,185,179,6
2012-08-01,2012,8,7,2012-08-01,iya,gugur,berkabut,487,468,19
2012-08-01,2012,8,8,2012-08-01,iya,gugur,berkabut,681,649,32
2012-08-01,2012,8,9,2012-08-01,iya,gugur,berkabut,350,316,34
2012-08-01,2012,8,10,2012-08-01,iya,gugur,Cerah,236,175,61
2012-08-01,2012,8,11,2012-08-01,iya,gugur,Cerah,234,180,54
2012-08-01,2012,8,12,2012-08-01,iya,gugur,Cerah,284,209,75
2012-08-01,2012,8,13,2012-08-01,iya,gugur,Cerah,280,221,59
2012-08-01,2012,8,14,2012-08-01,iya,gugur,Cerah,263,175,88
2012-08-01,2012,8,15,2012-08-01,iya,gugur,Cerah,295,206,89
2012-08-01,2012,8,16,2012-08-01,iya,gugur,Cerah,479,386,93
2012-08-01,2012,8,17,2012-08-01,iya,gugur,Cerah,837,734,103
2012-08-01,2012,8,18,2012-08-01,iya,gugur,Hujan Ringan/salju,891,786,105
